SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
CC(=O)c1c(C(N)=O)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1N1CCOCC1,7.446695485925207,35.75234348390706,Tier 1 (<150 nM),-7.560068726210336,Acylurea,False,True,3.924981935234827,443.5040000000004,0.35830000000000073,3,7,134.07,5,2.2241534447572504,6.4165432604342145,6.788833257930853,1.0301522254909923,0.6578622279943538,-6.607172665846614,-6.8125719633684545,0.7474967628418812,False,0.5818181818181818,0.2727272727272727,False,True,24,False,8.481486060122112,False,7,12
CCC1CC1/C(=C\C(=O)Nc1ccccc1N)c1ccc(C(=O)NC(=O)C#N)cc1-c1cscn1,7.445843097801474,35.8225833793842,Tier 1 (<150 nM),-7.067051711555774,Ortho-aminoanilide,True,True,3.994610625268302,485.5690000000002,4.2404800000000025,3,7,137.96999999999997,7,2.162579898862651,6.497301528654789,5.624823091258833,0.948541569146685,1.821020006542641,-6.411813225479146,-6.276684249200536,0.6552384860766276,False,0.4264705882352941,0.24210526315789474,False,True,385,False,6.7447274948966935,True,5,18
CC(=O)OOc1ccc(C(=O)NC(=O)NC2C3CCN(CC3)C2C(C)=O)cc1N1CCOCC1,7.443152395979479,36.045213647444115,Tier 1 (<150 nM),-7.366122313754974,Acylurea,True,True,4.410212067031312,474.5140000000004,0.8713000000000009,2,9,126.50999999999999,6,2.6284161667825385,6.589059815839857,5.525405205397252,0.8540925801396222,1.9177471905822268,-5.917655385072139,-6.516226723181983,0.8498955905729906,False,0.4,0.3076923076923077,False,True,24,False,8.481486060122112,False,35,2
CNC(=O)c1cc2c(cc1C(F)Cl)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,7.4422867880984205,36.11712829732701,Tier 1 (<150 nM),-8.107968336933501,alpha-amino-amide,True,False,3.5145535526910026,458.74800000000016,3.972100000000003,2,3,75.43,5,3.0118693639819236,5.961236082444244,6.0779096346804815,1.4810507056541766,1.364377153417939,-6.185487595098846,-6.697401804165039,1.4105665327684624,False,0.7368421052631579,0.3026315789473684,False,True,59,False,6.995678626217357,True,0,56
NC(=O)c1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(N2CCNCC2)c1N1CCOCC1,7.43875785875976,36.41179938247917,Tier 1 (<150 nM),-7.211828165809198,Acylurea,False,True,4.061726989824716,485.58900000000045,-0.43469999999999587,4,8,132.26999999999998,5,2.4354803651728556,6.889882890516262,6.875831543652282,0.5488749682434984,0.5629263151074779,-6.705550505117689,-6.870820791030162,0.34100737477903564,False,0.5614035087719298,0.26582278481012656,False,True,24,False,8.481486060122112,False,7,12
CCOCCC(O)CCc1ccc2c(c1N1CCNCC1)C1=NC(C)CC(N)N1C(=S)S2,7.415370462041427,38.42638573026816,Tier 1 (<150 nM),-7.474282685856291,Cyclic-thione,True,False,4.474073716863564,477.7000000000002,2.3325000000000005,3,8,86.35,8,2.332057161226482,6.087260772456738,6.092804143191368,1.3281096895846884,1.3225663188500585,-6.710995488055981,-6.662799757594667,0.7632871978003104,False,0.3068181818181818,0.23232323232323232,True,True,50,False,7.244125144327508,True,1,41
N#CC(=O)NC(=O)c1ccc(/C(=C/C(=O)Nc2ccccc2N)C2CC2)c(-c2cscn2)c1,7.400970680921999,39.721836464577635,Tier 1 (<150 nM),-7.022696987935197,Ortho-aminoanilide,True,True,3.1587437749266556,457.5150000000002,3.6043800000000017,3,7,137.97,6,2.6966528400222916,6.297063794021569,5.89092038139401,1.1039068869004298,1.5100502995279887,-6.476360954332997,-6.499000170208251,0.5236968177269459,False,0.4375,0.23958333333333334,False,True,385,False,6.7447274948966935,True,10,8
N#Cc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(C(=O)Cc2ccccc2)c1C#N,7.395399167096874,40.23470606228837,Tier 1 (<150 nM),-8.195983824254673,Acylurea,False,True,3.8946100434743265,441.4910000000002,2.38896,2,6,126.09,5,2.1266364988375295,7.059994922510113,6.077368317401483,0.3354042445867611,1.3180308496953916,-6.689444687258883,-6.252804018735256,1.5065391369957908,False,0.5172413793103449,0.3373493975903614,False,True,24,False,8.481486060122112,False,2,39
CCCNCCCc1ccc2c(c1N1CCNCC1)C1=NC(N)CC(O)N1C(=S)S2,7.394848567161955,40.28574810027252,Tier 1 (<150 nM),-8.420171101451801,Cyclic-thione,True,False,4.259044607251641,448.66200000000015,1.4745000000000013,4,8,89.14999999999999,7,2.083756735351747,6.136738686075881,6.741461776903633,1.2581098810860745,0.6533867902583221,-6.76249290972816,-6.9941416304859105,1.426029470965891,False,0.3372093023255814,0.2222222222222222,True,True,50,False,7.244125144327508,True,1,41
CCCNCCCc1ccc2c(c1N1CCNCC1)C1=NC(CN)CC(N)N1C(=S)S2,7.39373079130471,40.389568059605125,Tier 1 (<150 nM),-8.218323476784535,Cyclic-thione,True,False,4.306608500543537,461.7050000000002,1.4834000000000023,4,8,94.93999999999998,8,1.9707664073337003,6.882853738471276,6.0150206892950155,0.5108770528334343,1.3787101020096948,-6.7256463208807995,-6.901879100707922,1.3164443760766131,False,0.32558139534883723,0.21212121212121213,True,True,50,False,7.244125144327508,True,1,41
CCc1ccc(CCCC(=O)c2cc(C(=O)NC(=O)NC3CN4CCC3CC4)ccc2C#N)cc1,7.391428653273236,40.604236318737655,Tier 1 (<150 nM),-8.06353405729593,Acylurea,False,True,3.7680974863974512,472.5890000000003,3.859880000000003,2,5,102.29999999999998,8,2.693106679425541,6.798863834824523,5.955149374524663,0.5925648184487127,1.4362792787485725,-5.109382356724359,-6.737368031047994,1.326166026247936,False,0.5245901639344263,0.29213483146067415,False,True,24,False,8.481486060122112,False,2,39
CC1CC(N)N2C(=S)Sc3cc(CCCNC4CC4)cc(Cl)c3C2=N1,7.387999734512136,40.92609099145654,Tier 1 (<150 nM),-7.26639125017586,Cyclic-thione,True,False,4.112822643810461,394.9970000000001,3.5408000000000026,2,5,53.65,5,2.97425134557129,5.677417466058168,6.616215193728101,1.710582268453968,0.7717845407840356,-6.665410696304936,-6.432649512092798,0.6009805538709241,False,0.31746031746031744,0.20930232558139536,True,True,50,False,7.244125144327508,True,12,4
Cc1c(C#N)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1C(=O)Cc1ccc(O)cc1,7.383679739867745,41.33522063773137,Tier 1 (<150 nM),-8.111789692867857,Acylurea,False,True,3.8562410397258446,446.50700000000023,2.5313,3,6,122.53000000000002,5,1.6000364908072544,6.822099181813643,6.113111917278335,0.5615805580541018,1.2705678225894097,-6.959560883994274,-6.502609804913464,1.1522288088735833,False,0.5535714285714286,0.3023255813953488,False,True,24,False,8.481486060122112,False,2,39
CC1CC(N)N2C(=S)Sc3ccc(CCCCNc4ccoc4)c(N4CCNCC4)c3C2=N1,7.382520414396657,41.44571016570155,Tier 1 (<150 nM),-7.626055239258415,Cyclic-thione,True,False,4.390006051933037,484.6950000000003,3.640200000000002,3,8,82.06,7,2.174721451054908,6.7428018998713055,6.558256370208395,0.6397185145253514,0.8242640441882623,-6.182950265927389,-6.314117100655288,1.3119381386031268,False,0.3333333333333333,0.18446601941747573,True,True,50,False,7.244125144327508,True,1,41
CCOC(=O)C1CC(N)N2C(=S)Sc3ccc(N4CCOCC4)c(N4CCNCC4)c3C2=N1,7.38149065321768,41.544099216765616,Tier 1 (<150 nM),-7.188110728601648,Cyclic-thione,True,True,4.205017033714414,490.6550000000005,0.9922000000000022,2,10,95.66,4,1.3360841762009192,6.290657871891319,5.706666379779715,1.0908327813263616,1.6748242734379657,-6.948659953426587,-6.391732639903159,0.23945077517506164,False,0.3829787234042553,0.2891566265060241,False,True,50,False,7.244125144327508,True,9,6
Cc1c(C#N)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1C(=O)Cc1ccccc1,7.377831135219853,41.89564344077676,Tier 1 (<150 nM),-7.422970442635661,Acylurea,False,True,3.7474961026059184,430.5080000000002,2.825700000000001,2,5,102.30000000000001,5,1.6616655928192592,6.593106994456147,5.958292322383139,0.7847241407637053,1.4195388128367137,-6.021200119192405,-6.671316953140755,0.7516534894949061,False,0.5172413793103449,0.3373493975903614,False,True,24,False,8.481486060122112,False,2,39
CCC1CC1C(=CC(=O)Nc1ccccc1N)c1c(C#N)cc(CC#N)cc1N1CCNCC1,7.3751140828115584,42.15857444698191,Tier 1 (<150 nM),-7.112046226196925,Ortho-aminoanilide,True,False,3.9473989439222477,454.5780000000003,3.6843600000000025,3,6,117.96999999999998,7,1.5989594797099638,6.2542238135337405,5.703664961722271,1.120890269277818,1.671449121089287,-5.806321454976256,-6.327282898318237,0.7847633278786876,False,0.43373493975903615,0.27,False,True,385,False,6.7447274948966935,True,14,2
Cc1c(C#N)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1C(=O)Cc1ccccc1F,7.371893104893641,42.472409057928935,Tier 1 (<150 nM),-7.24674984167035,Acylurea,False,True,3.8517388064752236,448.4980000000002,2.964800000000001,2,5,102.30000000000001,5,1.610119791776488,6.6830173028878415,6.580364550760709,0.6888758020057999,0.791528554132932,-5.866055082675552,-6.199002223635764,1.0477476180345855,False,0.4918032786885246,0.3068181818181818,False,True,24,False,8.481486060122112,False,2,39
CCC1CC(CCCCC#N)N2C(=S)Sc3ccc(CC#N)c(N4CCNCC4)c3C2=N1,7.365766494169063,43.07581527030887,Tier 1 (<150 nM),-8.066259189578007,Cyclic-thione,True,False,4.38746174056965,466.68000000000035,4.236360000000003,1,7,78.45,7,1.9548590976361906,6.441506586859847,5.632344566522836,0.9242599073092155,1.7334219276462264,-6.829057913024258,-6.673548022364,1.2372012765537495,False,0.3333333333333333,0.17647058823529413,True,True,50,False,7.244125144327508,True,13,2
