SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
Cc1c(Cl)cccc1Cc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(Cl)c1CCC#N,7.659466546885661,21.90450549002212,Tier 1 (<150 nM),-8.973006086771909,Acylurea,False,True,4.063504939108062,499.4420000000003,4.882400000000003,2,4,85.23,6,2.7824563681058807,7.060296834328295,7.088805536808307,0.5991697125573667,0.5706610100773544,-5.770073450069197,-6.440141111710171,2.532864975061738,False,0.5161290322580645,0.30952380952380953,False,True,24,False,8.481486060122112,False,1,55
COc1cc(CCCC#N)c(N2CCOCC2)c2c1C1=NC(NO)CC(N)N1C(=S)S2,7.659464584575671,21.90460446325077,Tier 1 (<150 nM),-8.395836690138221,Cyclic-thione,True,False,4.492264951396057,462.6010000000001,1.81068,3,10,119.36999999999999,6,1.8983295040694173,6.894496991552839,6.8175722055664805,0.7649675930228321,0.8418923790091908,-6.382892723609467,-6.465804192129822,1.9300324980083996,False,0.39361702127659576,0.24,False,True,77,False,7.244125144327508,True,5,19
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1,7.658240635720479,21.96642410624787,Tier 1 (<150 nM),-7.735576884785578,Acylurea,False,True,3.8559766228523973,464.99700000000036,4.114980000000004,2,4,85.23,7,1.8018043118762175,6.408214925885812,7.144148483442572,1.2500257098346674,0.5140921522779074,-5.864508602204912,-6.484031380264158,1.2515455045214203,False,0.5517241379310345,0.3103448275862069,False,True,24,False,8.481486060122112,False,1,55
Cc1ccccc1CCc1ccc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCCCC#N,7.657780398770654,21.989715027904616,Tier 1 (<150 nM),-7.227279779978558,Acylurea,True,True,3.806824781142309,472.6330000000005,4.550200000000005,2,4,85.23,9,2.457584263768733,6.964216389504598,6.284179961108103,0.6935640092660558,1.3736004376625504,-5.340603274700034,-6.799865866504269,0.4274139134742896,False,0.47692307692307695,0.30337078651685395,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1cccc(CC#N)c1,7.642030031169417,22.801843933416215,Tier 1 (<150 nM),-8.148113284627176,Acylurea,False,True,4.118945178705142,490.0070000000004,3.986660000000003,2,5,109.02000000000001,7,1.8435339404296502,6.536849486581806,7.0988443997485735,1.1051805445876113,0.5431856314208439,-5.410010525634813,-6.3197752387866615,1.828338045840514,False,0.559322033898305,0.29411764705882354,False,True,24,False,8.481486060122112,False,1,55
Cc1cccc(Cc2cc(C(=O)NC(=O)NC3CN4CCC3CC4)cc(Cl)c2CCC#N)c1C,7.639832757697665,22.917500120325666,Tier 1 (<150 nM),-9.092932621194551,Acylurea,False,True,4.033692439108062,479.0240000000004,4.5374200000000044,2,4,85.23,6,2.7824563681058807,6.429607197022754,7.009769176516514,1.2102255606749104,0.630063581181151,-5.825073393836053,-6.525878937152501,2.56705368404205,False,0.5245901639344263,0.29069767441860467,False,True,24,False,8.481486060122112,False,1,55
Cc1c(CN)cccc1Cc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(Cl)c1CCC#N,7.6261137560387695,23.65300066292841,Tier 1 (<150 nM),-8.404618970123707,Acylurea,False,True,4.1657458640198275,494.0390000000004,3.687700000000002,3,5,111.25,7,2.707592674963031,6.744250049743707,7.041230679419332,0.8818637062950625,0.5848830766194375,-5.941662476732101,-6.6681669536270105,1.7364520164966963,False,0.5161290322580645,0.2840909090909091,False,True,24,False,8.481486060122112,False,1,55
Cc1ccc(CCc2cc(C(=O)NC(=O)NC3CN4CCC3CC4)cc(Cl)c2CCC#N)cc1,7.621815622930712,23.888252288237958,Tier 1 (<150 nM),-7.967146150189449,Acylurea,False,True,3.8992073280850645,479.0240000000004,4.4234000000000036,2,4,85.23,7,2.1623249752643336,6.489448346082068,7.562986304273299,1.132367276848644,0.0588293186574127,-5.8967147653264504,-6.5963884628187515,1.3707576873706975,False,0.5423728813559322,0.2891566265060241,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1CCc1ccccc1O,7.617803902260156,24.109938231638854,Tier 1 (<150 nM),-7.49062469012506,Acylurea,False,True,4.00346458423098,480.9960000000004,3.8205800000000036,3,5,105.46000000000001,7,1.7335006230947114,6.888828173839122,6.989489208979649,0.7289757284210339,0.6283146932805064,-5.525323578562054,-6.532871940297633,0.957752749827427,False,0.5892857142857143,0.2962962962962963,False,True,24,False,8.481486060122112,False,1,55
Cc1ccc(CCc2cc(C(=O)NC(=O)NC3CN4CCC3CC4)cc(Cl)c2CCCC#N)cc1,7.612188017021802,24.423729589997038,Tier 1 (<150 nM),-7.870071832596332,Acylurea,True,True,3.9102157940897584,493.05100000000044,4.813500000000004,2,4,85.23,8,2.022125342028128,6.753392431012115,7.350992814121421,0.8587955860096876,0.2611952029003817,-5.655466100972853,-6.398319392129117,1.471752440467215,False,0.5245901639344263,0.2857142857142857,False,True,24,False,8.481486060122112,False,1,55
CC(=O)C1CC2CCN1CC2NC(=O)NC(=O)c1ccc(Cc2cccc(CC#N)c2)c(Cl)c1,7.578098767147248,26.41807889681254,Tier 1 (<150 nM),-8.336697066181546,Acylurea,False,True,4.477367066500114,478.98000000000025,3.488080000000002,2,5,102.30000000000001,6,3.5493297648291486,6.313261856610326,7.382538680706388,1.2648369105369222,0.19556008644085932,-5.733491599521979,-6.598424147187294,1.7382729189942525,False,0.43283582089552236,0.32142857142857145,False,True,24,False,8.481486060122112,False,1,55
N#CCCc1c(Cl)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1Cc1cccc(C2CC2)c1,7.5688331960259045,26.987757801423577,Tier 1 (<150 nM),-8.829641123055609,Acylurea,False,True,4.038091947935911,491.0350000000004,4.797980000000004,2,4,85.23,7,1.9691151868693684,6.749895044685292,7.073188543682474,0.8189381513406122,0.49564465234343036,-5.513844369131074,-6.359418502500518,2.4702226205550906,False,0.5079365079365079,0.3010752688172043,False,True,24,False,8.481486060122112,False,1,55
CCOCc1cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc(Cl)c1CCCC#N,7.55663566831328,27.756476321024095,Tier 1 (<150 nM),-7.353431566458915,Acylurea,True,True,4.012208705215092,432.9520000000003,3.256380000000002,2,5,94.45999999999998,8,3.1435127670632035,6.963185257199364,7.090302060589556,0.593450411113916,0.46633360772372434,-6.315944284683794,-6.630575262196712,0.7228563042622032,False,0.5423728813559322,0.26732673267326734,False,True,24,False,8.481486060122112,False,1,55
COc1c(N2CCOCC2)cc(O)c2c1SC(=S)N1C2=NC(CCC#N)CC1CN,7.527286661212404,29.697051956135663,Tier 1 (<150 nM),-8.212237390806303,Cyclic-thione,True,False,4.329713236105687,447.58600000000024,2.07998,2,9,107.34,5,1.6740475683977452,6.557151417539841,6.4651176095672875,0.970135243672563,1.0621690516451165,-6.43030281073048,-6.4969222216484095,1.7153151691578934,False,0.3877551020408163,0.22826086956521738,False,True,77,False,7.244125144327508,True,2,32
