SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
N#Cc1ccc(Cc2cc(Cn3cccc(O)c3=S)cc(N3CCOC(CN)C3)c2)c(F)c1,7.696819405141146,20.099284375074788,Tier 1 (<150 nM),-7.212426722632193,3-HPT,True,False,3.421355900278199,464.56600000000026,3.736970000000002,2,6,87.44,6,1.4658425119291603,6.964496258446263,7.208183072112613,0.732323146694883,0.48863633302853327,-6.397512869658116,-5.893330289092501,0.8149138529740769,False,0.515625,0.21649484536082475,False,True,27,False,6.247789037426088,True,2,40
N#Cc1ccc(Cc2cc(N3CCOCC3)cc(C(N)(Cl)n3cccc(O)c3=S)c2)c(C#N)c1,7.694931138765376,20.186864189088947,Tier 1 (<150 nM),-7.372680537548252,3-HPT,True,False,3.695451951803914,492.0040000000001,3.9500500000000027,2,7,111.23000000000002,5,1.8661247420177158,6.60196020844985,5.993556306042624,1.0929709303155253,1.7013748327227516,-6.814996307309717,-5.432771916299107,0.557684230238535,False,0.35294117647058826,0.22580645161290322,False,True,27,False,6.247789037426088,True,5,3
N#CCOc1c(Cc2ccncc2)cc(-c2cscn2)c(C(=O)O)c1C(=O)CCl,7.689314251872066,20.449643820345866,Tier 1 (<150 nM),-7.558615415630963,Carboxylate,True,False,3.1402778671122196,427.86900000000026,3.817980000000003,1,7,113.17000000000002,8,1.0403811116844883,6.530891180911328,6.294543633210846,1.1584230709607377,1.3947706186612194,-6.738378093234919,-6.968460004794888,0.5901554108360747,False,0.32608695652173914,0.2619047619047619,True,True,148,False,9.69897000433602,False,1,49
COC1CN(c2cc(Cc3ccc(C#N)cc3F)cc(Cn3cccc(O)c3=S)c2)CCO1,7.675101752601581,21.129939199898008,Tier 1 (<150 nM),-7.041629958756008,3-HPT,True,False,3.471559991931228,465.55000000000024,4.382170000000004,1,6,70.65,6,1.2762906076558855,6.751587936540649,6.6972175221254036,0.9235138160609315,0.9778842304761772,-5.976094864892586,-6.209603106370407,0.8320268523856011,False,0.5161290322580645,0.22916666666666666,False,True,27,False,6.247789037426088,True,2,40
COC(c1cc(Cc2ccc(C#N)cc2C#N)cc(N2CCOC(N)C2)c1)n1cccc(O)c1=S,7.672104268831329,21.27628166970819,Tier 1 (<150 nM),-7.49619042056323,3-HPT,True,False,4.232879156736832,487.58500000000026,3.572050000000002,2,8,120.46,6,1.3414812638880815,6.281956611261113,5.972087929541568,1.3901476575702159,1.7000163392897605,-6.8373995152645195,-5.825688832811816,0.6587909052987104,False,0.36486486486486486,0.21818181818181817,False,True,27,False,6.247789037426088,True,4,10
COC1CN(c2cc(Cc3ccc(C#N)cc3F)cc(C(N)n3cccc(O)c3=S)c2)CCO1,7.6716127346873755,21.30037578039827,Tier 1 (<150 nM),-7.046312837105035,3-HPT,True,False,3.9988725412656265,480.5650000000002,3.839470000000002,2,7,96.67000000000002,6,1.6974935750755369,6.347788179647724,6.646836387628008,1.3238245550396517,1.0247763470593672,-5.779700742263199,-5.7680614679647695,1.266612094841836,False,0.42028985507246375,0.21782178217821782,False,True,27,False,6.247789037426088,True,4,10
CCCCCCCc1c(C#N)cc(C(=O)NC(=O)NC2CN3CCC2CC3)cc1C(=O)CN,7.669446197646969,21.40690108660655,Tier 1 (<150 nM),-7.663108782830596,Acylurea,True,True,4.034356176202271,453.58700000000033,2.7461800000000007,3,6,128.32000000000002,10,3.295163026144218,6.578517649442399,6.048459389485116,1.0909285482045696,1.6209868081618524,-6.618087749566973,-6.654390356434625,1.008718426395971,False,0.5166666666666667,0.26595744680851063,False,True,24,False,8.481486060122112,False,3,39
COCCC(=O)c1c(OCC#N)c(Cc2ccnc(Cl)c2)cc(-c2cscn2)c1C(=O)O,7.649357736807204,22.420343556655958,Tier 1 (<150 nM),-7.033919306512516,Carboxylate,True,False,3.2107478962420917,471.92200000000014,4.269080000000004,1,8,122.40000000000002,10,1.1522581884888137,6.224123943173202,6.154503888900343,1.4252337936340016,1.4948538479068612,-6.912881151109882,-6.380928144927802,0.12103815540263341,False,0.32653061224489793,0.2391304347826087,True,True,148,False,9.69897000433602,False,1,49
CC1CC(O)N2C(=S)Sc3c(Cc4cccc(O)c4)cc(CCCN)c(CCCC#N)c3C2=N1,7.649195066186301,22.428742959560257,Tier 1 (<150 nM),-7.823845914402565,Cyclic-thione,True,False,4.275788406650242,494.68600000000043,4.270380000000003,3,7,105.86999999999999,8,1.2178910921132888,6.715087643312649,6.778436945477762,0.9341074228736517,0.8707581207085386,-6.079753601147453,-6.134775631005686,1.6890702833968785,False,0.3302752293577982,0.22,True,True,50,False,7.244125144327508,True,6,21
CS(=O)(=O)C1CCN2C(=S)Sc3ccc(CCCCCCCC#N)c(O)c3C2=N1,7.642473337570751,22.778580809946135,Tier 1 (<150 nM),-7.13794237156555,Cyclic-thione,True,False,3.9401594454320374,451.63900000000046,4.0124800000000045,1,7,93.76,8,1.8571771475482481,6.0019908865394225,6.285992791895878,1.6404824510313283,1.3564805456748728,-6.611577856818281,-6.463124172515267,0.5263645147472689,False,0.3484848484848485,0.21794871794871795,True,True,50,False,7.244125144327508,True,9,15
