SMILES,pIC50_pred,IC50_nM_est,IC50_tier,docking_pred,zbg_tag,pains_brenk_flagged,soft_metabolic_liability,sa_score,MW,cLogP,HBD,HBA,TPSA,RotB,l_shape_2d_proxy,pIC50_hdac1_pred,pIC50_hdac6_pred,selectivity_vs_hdac1,selectivity_vs_hdac6,docking_hdac1_pred,docking_hdac6_pred,docking_selectivity,passes_ic50_selectivity,ic50_model_max_similarity,dock_model_max_similarity,ic50_model_low_confidence,dock_model_low_confidence,zbg_precedent_count,zbg_low_precedent,zbg_real_pic50_ceiling,exceeds_real_precedent,cluster_id,cluster_size
COc1cc2c(c(CCCCCC#N)c1CCCCC#N)C1=NC(N)CC(O)N1C(=S)S2,6.792796442755157,161.14007344220724,Tier 2 (150-300 nM),-8.115994764624057,Cyclic-thione,True,False,4.3949804027770085,471.6520000000001,4.004160000000003,2,8,118.65999999999998,10,1.4716013486022765,6.5140948289144625,6.380476238312126,0.2787016138406946,0.41232020444303075,-6.391311872797239,-6.529255848048133,1.586738916575924,False,0.3384615384615385,0.2619047619047619,True,True,50,False,7.244125144327508,False,6,21
COC(C)(C)CCCCCC(N)C1N=C2c3ccc(C#N)cc3SC(=S)N2C1N,6.509677758401101,309.2589247697495,Tier 3 (300-500 nM),-7.929962009444975,Cyclic-thione,True,False,4.482727986436865,431.63100000000014,3.367280000000001,2,7,100.66,8,4.091362413531372,5.851649286361472,6.211682683014144,0.6580284720396286,0.29799507538695735,-6.762938717837803,-6.895454404110002,1.0345076053349729,False,0.42857142857142855,0.23076923076923078,False,True,50,False,7.244125144327508,False,24,6
CCN(C#N)C(F)C(F)C(NC)c1ccc(/C=C/C(=O)Nc2ccccc2N)cc1Br,7.002571457992235,99.40964937397898,Tier 1 (<150 nM),-7.555424792522456,Ortho-aminoanilide,True,False,4.15777192688908,492.36800000000017,4.380380000000002,3,5,94.17999999999999,9,3.9216266634669577,5.772488233771481,6.464906215818969,1.2300832242207536,0.537665242173266,-6.158631422363641,-6.611448396666852,0.9439763958556044,False,0.5142857142857142,0.2608695652173913,False,True,385,False,6.7447274948966935,True,7,16
CNC(F)CC(Cl)(C(=O)C#N)c1ccc(/C=C/C(=O)Nc2ccccc2N)cc1Br,6.920327757742333,120.13574398541415,Tier 1 (<150 nM),-7.307113200203254,Ortho-aminoanilide,True,False,3.9116830120686057,493.7640000000002,4.115080000000002,3,5,108.01,8,3.4753990922674554,6.187680348855782,6.07655082401137,0.7326474088865513,0.8437769337309629,-5.349200170081228,-6.543971258407335,0.7631419417959195,False,0.4625,0.27058823529411763,False,True,385,False,6.7447274948966935,True,7,16
N#CCc1nc(Br)c(-c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2CCN)s1,6.807232542951215,155.8717664071011,Tier 2 (150-300 nM),-7.662263992579238,Ortho-aminoanilide,True,False,2.9911484218784636,482.40700000000027,4.373980000000002,3,6,117.82,7,3.223395129790019,6.267669194014853,7.4591410278318255,0.5395633489363618,-0.6519084848806109,-6.789844191565659,-6.618887173176629,0.8724198010135789,False,0.49295774647887325,0.26744186046511625,False,True,385,False,6.7447274948966935,True,41,1
CNCc1c(Cl)cc(/C=C/C(=O)Nc2ccccc2N)c(C(O)Cl)c1Br,6.764499261594667,171.98902654638945,Tier 2 (150-300 nM),-7.308210271213285,Ortho-aminoanilide,True,False,3.3969665798846442,459.1710000000001,4.285700000000003,4,4,87.38000000000001,6,3.2193891636286645,6.572969379190301,6.50251537383852,0.19152988240436564,0.26198388775614667,-5.384638519839404,-6.675702117118674,0.6325081540946105,False,0.4918032786885246,0.2441860465116279,False,True,385,False,6.7447274948966935,True,8,16
CNCNc1c(C=CC(=O)Nc2ccccc2N)cc(Cl)c(CC#N)c1Br,6.737934080049609,182.83777177615642,Tier 2 (150-300 nM),-7.230248726900908,Ortho-aminoanilide,True,False,3.1103308849149442,448.7520000000002,3.991480000000002,4,5,102.97,7,2.331328679001378,6.445411808659606,6.35667900512807,0.29252227139000286,0.38125507492153865,-5.1588229656698905,-6.555850871917022,0.6743978549838863,False,0.4838709677419355,0.23655913978494625,False,True,385,False,6.7447274948966935,False,8,16
CNCc1c(Cl)cc(/C=C/C(=O)Nc2ccccc2N)c(C(Cl)OC)c1Br,6.518018751798442,303.37601908472175,Tier 3 (300-500 nM),-7.0376092195346,Ortho-aminoanilide,True,False,3.457667286395634,473.1980000000002,4.9398000000000035,3,4,76.38000000000001,7,2.7775001663829166,6.087911218224469,6.295943414892188,0.430107533573973,0.22207533690625425,-5.326668519906189,-6.690926798095535,0.34668242143906536,False,0.5,0.25287356321839083,False,True,385,False,6.7447274948966935,False,8,16
CCOC(C#N)(CC#N)c1ccc(/C=C/C(=O)Nc2ccccc2N)cc1Br,6.509848444922689,309.1374036345548,Tier 3 (300-500 nM),-7.423840419085368,Ortho-aminoanilide,True,False,3.4478662368837973,439.3130000000001,4.352260000000003,2,5,111.92999999999999,7,3.3064930077136307,5.912574462964037,5.689393536574949,0.5972739819586517,0.8204549083477399,-5.61715505491373,-6.586816438122621,0.8370239809627478,False,0.5230769230769231,0.2823529411764706,False,True,385,False,6.7447274948966935,False,7,16
CNCc1c(Cl)cc(/C=C/C(=O)Nc2ccccc2N)c(Br)c1Br,6.49579038702006,319.30786281437236,Tier 3 (300-500 nM),-7.279621991891624,Ortho-aminoanilide,True,False,2.679169167626382,473.5960000000001,4.818500000000002,3,3,67.15,5,3.738215568903212,5.97401743129427,6.1859810877123875,0.5217729557257895,0.3098092993076724,-5.717599682813113,-6.4215229800524245,0.8580990118391991,False,0.5357142857142857,0.2631578947368421,False,True,385,False,6.7447274948966935,False,8,16
CC(=O)NC(=O)c1ccc(N(CCC(O)(F)CCC(=O)C(F)(F)F)C2CC2)c(Cl)c1,6.5906380858669,256.66220094443645,Tier 2 (150-300 nM),-7.7512268511413,Trifluoromethyl-ketone,False,True,3.6147878144657284,452.8320000000001,3.544900000000003,2,5,86.71000000000001,9,2.1795508734766957,6.0035120446839585,6.824602121444833,0.5871260411829411,-0.23396403557793377,-6.4848224770077705,-6.499454804960025,1.2517720461812747,False,0.36764705882352944,0.352112676056338,False,False,23,False,8.167491087293763,False,37,1
CC(=O)NC(=O)c1ccc(N[C@@H](CCCC(=O)C(F)(F)F)c2nc(-c3ccccc3F)c[nH]2)cc1,6.529963591187084,295.14566498624373,Tier 2 (150-300 nM),-7.315104193456168,Trifluoromethyl-ketone,False,True,3.3751609877927464,490.45700000000005,4.947000000000003,3,5,103.95000000000002,9,1.9683850246189005,6.586126036891925,5.562435315680081,-0.056162445704841524,0.9675282755070027,-5.951816673268966,-5.753854620527022,1.3632875201872023,False,0.5194805194805194,0.3194444444444444,False,True,23,False,8.167491087293763,False,36,1
CNC(=O)c1cc2c(c(O)c1C)CN(C(=O)[C@H](N)Cc1ccc(C(Cl)NC)cc1Cl)C2,7.505773009599128,31.20520143705089,Tier 1 (<150 nM),-7.117758278432587,alpha-amino-amide,True,False,3.795027638708744,465.3810000000001,2.5826200000000004,4,5,107.69,6,2.503814860234933,6.74578331864723,6.369904623699864,0.7599896909518984,1.135868385899264,-6.057689552618352,-6.748764311303275,0.36899396712931143,False,0.5846153846153846,0.28378378378378377,False,True,59,False,6.995678626217357,True,0,57
CNC(=O)c1cc2c(c(Cl)c1C)CN(C(=O)[C@H](N)Cc1ccc(C(Cl)NC)cc1Cl)C2,7.473671282883636,33.59918299474251,Tier 1 (<150 nM),-8.021269189997382,alpha-amino-amide,True,False,3.824546320027425,483.8270000000001,3.530420000000002,3,4,87.46000000000001,6,2.6711685209095735,6.153597984132411,5.715178336532094,1.3200732987512254,1.7584929463515424,-6.078746930017856,-6.903083436854892,1.1181857531424892,False,0.5846153846153846,0.2716049382716049,False,True,59,False,6.995678626217357,True,0,57
CNC(=O)c1cc2c(c(C)c1CO)CN(C(=O)[C@H](N)Cc1ccc(C(Cl)NC)cc1Cl)C2,7.405721421098154,39.289687892824745,Tier 1 (<150 nM),-7.319809803870172,alpha-amino-amide,True,False,3.870763585800881,479.40800000000013,2.369320000000001,4,5,107.69,7,2.5976591267923803,6.591757793023065,5.975860561699919,0.813963628075089,1.429860859398235,-5.832954977743692,-6.915473733248291,0.4043360706218815,False,0.5671641791044776,0.2619047619047619,False,True,59,False,6.995678626217357,True,0,57
CNC(Cl)c1ccc(C[C@@H](N)C(=O)N2Cc3cc(OC)c(C)c(F)c3C2)c(Cl)c1,6.820150292359564,151.30375546178666,Tier 2 (150-300 nM),-7.052427191178352,alpha-amino-amide,True,False,3.735208664667633,440.34600000000023,3.6651200000000017,2,4,67.59,6,2.6755053498810897,5.63809640527662,5.693915643587931,1.1820538870829438,1.126234648771633,-6.511077189763894,-6.891944633666176,0.160482557512176,True,0.5072463768115942,0.27710843373493976,False,True,59,False,6.995678626217357,False,0,57
CNC(Cl)c1ccc(C[C@@H](N)C(=O)N2Cc3cc(C#N)cc(C4CC4)c3C2)c(Cl)c1,6.814179335031531,153.39834178281595,Tier 2 (150-300 nM),-7.426167327933223,alpha-amino-amide,True,False,3.7999362705057305,443.37800000000027,3.9580800000000016,2,4,82.15,6,2.565863506955112,6.075042946768131,5.4435216621642795,0.7391363882633994,1.3706576728672513,-6.299552343096267,-6.5179883054826355,0.9081790224505877,False,0.5217391304347826,0.24719101123595505,False,True,59,False,6.995678626217357,False,0,57
CCc1c(C(=O)NC)cc2c(c1C)CN(C(=O)[C@H](N)Cc1ccc(CC(C)(C)Cl)cc1Cl)C2,6.813487966082753,153.64273657896624,Tier 2 (150-300 nM),-8.345172888658416,alpha-amino-amide,True,False,3.451293813810996,490.47500000000025,4.542520000000003,2,3,75.43,7,2.4413385611724325,5.939121049392466,6.109822050972467,0.8743669166902865,0.7036659151102862,-4.995051801976536,-6.272403604409805,2.0727692842486114,False,0.5714285714285714,0.2823529411764706,False,True,59,False,6.995678626217357,False,0,57
